cro,avg_count,a,b,fit
49,5404.054420803774,0.08806078730809512,0.08189659272596954,yes
50,5508.797759659312,0.09355174836732631,0.07986156536228495,yes
51,5604.869999738382,0.09551162723400093,0.08167229267718278,yes
52,5698.256190395471,0.10073368309119941,0.07891025107669195,yes
53,5799.9848391288415,0.09702612787432215,0.08173874250596515,yes
54,5900.41054599701,0.09072246235398934,0.0928194624108053,yes
55,6003.363731570819,0.09471458654372815,0.08290274844940017,yes
56,6103.8722072672,0.0837861363961259,0.10357641626605457,yes
57,6206.236476513798,0.0839634943238998,0.09623489052251924,yes
58,6300.552967960417,0.08428682963407501,0.09900529711540335,yes
59,6407.2721923870295,0.08496077105035302,0.10246349248961185,yes
60,6502.479279982419,0.08508130829047775,0.09814211829157082,yes
61,6608.377545904343,0.09007492812435205,0.08750274099265558,yes
62,6706.352292483866,0.08578879915909621,0.10066423792877913,yes
63,6807.256756978713,0.08580857239415794,0.0983234738610187,yes
64,6908.532729589795,0.08514399319030515,0.09448728177749466,yes
65,7007.532417950082,0.08654820699371127,0.10123539287994815,yes
66,7106.948862732603,0.09326433773150655,0.09467749399352006,yes
67,7205.776053948065,0.09106762593132638,0.09672431859257852,yes
68,7308.294250844101,0.09757391717533138,0.08960824463308535,yes
69,7407.092254645977,0.09899524983497483,0.08624734187808948,yes
70,7506.145436761804,0.09913464293578571,0.08984685159996382,yes
71,7606.2944573738905,0.09919935709699623,0.08964336121037633,yes
72,7704.089585587112,0.09706742990549579,0.08410411418250616,yes
73,7804.98163434111,0.09749133623673292,0.08713241252245169,yes
74,7905.576515936948,0.09710430758146683,0.08665095413658512,yes
75,8007.405133475233,0.1004649742231475,0.08891463112319163,yes
76,8109.184839128841,0.09739962895502398,0.09314087230151591,yes
77,8212.128500980498,0.09933181181742716,0.0910284471430083,yes
78,8305.337204809948,0.0984207468941535,0.08833601908225515,yes
79,8405.919250844103,0.10522236874889272,0.08403112520108656,yes
80,8509.769250844101,0.11281163595869378,0.07757590121404002,yes
81,8605.964125069426,0.11146871027343769,0.07948811890966097,yes
82,8708.92046824747,0.11696152752892636,0.07617499982255037,yes
83,8806.23776805552,0.11459613887920919,0.08042458170098049,yes
84,8911.122557869903,0.11978512664299083,0.07676799341480976,yes
85,9007.655154676628,0.12152646686150605,0.07406307055195009,yes
86,9110.131846010398,0.1273644209348267,0.06800359119519891,yes
87,9209.462755648721,0.1258891056401492,0.07083567397447715,yes
88,9307.888906728078,0.12566092609659138,0.07223888143350968,yes
89,9407.02078794891,0.13170410492313847,0.06938425836247172,yes
90,9511.189073722966,0.12976693665345457,0.07089870071069208,yes
91,9607.054928948728,0.13638918210477421,0.06959071123987667,yes
92,9707.264904916983,0.13738098567217344,0.067126858260087,yes
93,9814.942717934378,0.13732830540883376,0.06651822963938579,yes
94,9908.581848448255,0.13668185743767872,0.06871152764605815,yes
95,10011.49984574204,0.14047720983256146,0.06603602789801861,yes
96,10111.93040994004,0.13531088246461212,0.06954241928687081,yes
97,10209.746258661638,0.1369041481364344,0.07134120865147704,yes
98,10311.733028152952,0.13330278864230857,0.07503486254650078,yes
99,10412.952788819306,0.13645692155180933,0.07194027192888255,yes
100,10511.679251236306,0.13414389243795766,0.07415633139800833,yes
101,10611.888475166765,0.13834947646597634,0.07175051968523946,yes
102,10709.221387122678,0.13375807020415642,0.07631294444934694,yes
103,10810.415053937715,0.13969584629877066,0.07379384023022702,yes
104,10913.215888906741,0.14235744872563663,0.06706046810902361,yes
105,11009.319091414789,0.14066631913568417,0.06872857738221165,yes
106,11113.57651593695,0.13897368374100783,0.0738100510528413,yes
107,11210.711951070934,0.1389564588363228,0.07297492671876217,yes
108,11313.07653189964,0.13710631796048417,0.07581841727666626,yes
109,11412.942371792013,0.14313767348491985,0.07280478677774219,yes
110,11513.479296946432,0.1469726000640567,0.07012217867484297,yes
111,11614.810794623463,0.14495784764283787,0.07370038373784432,yes
112,11715.150670241615,0.13995734622955341,0.07682998677585304,yes
113,11808.993890157759,0.14422585840296875,0.07467735182967253,yes
114,11909.11841572409,0.14320672892996897,0.07572363743501288,yes
115,12012.598380707928,0.1438788270661421,0.07505844849996149,yes
116,12114.911191135754,0.15013225241995054,0.07313485615215602,yes
117,12215.910427744167,0.14567172107753368,0.07601823907502853,yes
118,12315.186157333572,0.1443665632140994,0.07678408568988249,yes
119,12417.348508006075,0.1473591227520592,0.07602104635222083,yes
120,12513.254517940251,0.14653541501691605,0.07739656390747919,yes
121,12613.986084623117,0.14546511742090035,0.07947350312006526,yes
122,12715.023820253686,0.14967290335406935,0.07492781862036678,yes
123,12819.397775212849,0.1496062058843694,0.07641313184199809,yes
124,12914.203767913628,0.1516317853808952,0.07481537185745393,yes
125,13015.143657387267,0.15058209561527602,0.07799348827664394,yes
126,13116.397969933378,0.15559253612235235,0.07430162705232488,yes
127,13211.200387636361,0.15842521210670393,0.07425279048089281,yes
128,13320.118269268198,0.15748386885190996,0.07581040904376715,yes
129,13418.0237689078,0.1572027894854067,0.07570417146870023,yes
130,13521.111248436422,0.1611365799700736,0.07431336807315075,yes
131,13614.510504534346,0.16588206486363272,0.07612510920065864,yes
132,13715.3541269378,0.15996366008406962,0.0759960438320629,yes
133,13821.899440833522,0.15890982917856786,0.07703487042910077,yes
