cro,avg_count,a,b,fit
75,8003.410645470952,0.07883443062169178,0.09820047789623866,yes
76,8105.356412933403,0.07535142669119783,0.1126003820775059,yes
77,8206.027326553274,0.07815980593885989,0.09667723629289633,yes
78,8302.528855296836,0.07645172350049136,0.10920511131200777,yes
79,8403.82849599432,0.07325502557882567,0.11188637357587514,yes
80,8504.002627068756,0.07481254537834833,0.10817696017861668,yes
81,8607.79413904365,0.07683989775511599,0.10420873917094069,yes
82,8705.43589578744,0.08100046435742007,0.09860201093322643,yes
83,8807.030426830364,0.07645938368941002,0.1109811609738285,yes
84,8907.731024561152,0.07908317467886446,0.10404569917176344,yes
85,9007.820594124114,0.07822007794036025,0.10499980064326746,yes
86,9104.76152929523,0.07891388628132685,0.10178706245384966,yes
87,9202.596887087808,0.07886706674703746,0.10221751367623753,yes
88,9305.60077240098,0.07883749218237834,0.10332281662571607,yes
89,9406.713833972473,0.08255328986143906,0.10876023461710059,yes
90,9502.535520055455,0.0810451456628274,0.10657550978224785,yes
91,9603.529071229546,0.08210418803289199,0.10368364754720175,yes
92,9708.385926071656,0.08142471491383771,0.10881583297011241,yes
93,9806.10968975812,0.08390092122517122,0.10235405336403529,yes
94,9908.274567764953,0.08937701483394954,0.0996128151760758,yes
95,10004.993840391253,0.0869430232470738,0.09992698632402786,yes
96,10109.391724307368,0.08498171734141802,0.1038532880505057,yes
97,10209.888089933927,0.08623388731701762,0.10057542293390893,yes
98,10309.883461880165,0.08730447070788148,0.10143515040097903,yes
99,10408.648784240551,0.08621719825586374,0.09720692269904245,yes
100,10505.44623875158,0.0850890838732048,0.09916258372482405,yes
101,10610.766621992425,0.08884849849479187,0.0946250185283844,yes
102,10704.694660407398,0.08417842900858775,0.10599539319894061,yes
103,10807.581903155506,0.08013354109377668,0.10329569587086421,yes
104,10910.269314898123,0.08229808877238314,0.10857611291088383,yes
105,11007.171019498,0.08203791521225896,0.10642002584418074,yes
106,11111.191412981032,0.08327223275964196,0.10855164840134662,yes
107,11207.684512096695,0.085529166612112,0.1012867245575645,yes
108,11303.719065781517,0.08353627756076946,0.10788437820199177,yes
109,11407.337714047811,0.08301656438968713,0.10611936840467043,yes
110,11511.844296941776,0.08079017866340026,0.10621587233365168,yes
111,11608.899104476268,0.0823940800312761,0.09971706711984306,yes
112,11708.915046827688,0.08325988001536319,0.10539958160099852,yes
113,11807.890982103558,0.08872541974126431,0.09911198158534587,yes
114,11911.692938708551,0.09243933135701274,0.09511419887317597,yes
115,12003.457750041105,0.09211271389792992,0.09240266293531552,yes
116,12109.509991418767,0.09196875066880839,0.09410426918250585,yes
117,12213.49200163356,0.09190057656433163,0.09473595288366034,yes
118,12311.979109646509,0.09207170382163388,0.09454084825850381,yes
119,12410.956535797513,0.09472756258254342,0.09222117709754801,yes
120,12510.588956849911,0.09556107772289942,0.0947432505582678,yes
121,12610.34638885051,0.09092747802892695,0.10311751893270063,yes
122,12709.87240356723,0.08750061249428415,0.10502537217152652,yes
123,12815.506319681725,0.09102852554486389,0.09857919671756506,yes
124,12914.53724700895,0.09102339971059524,0.1031800817515755,yes
125,13006.744865605011,0.09273033056731896,0.09725024362514621,yes
126,13111.371168894295,0.0956410287415756,0.09735453092094219,yes
127,13207.415088521906,0.09445930790879473,0.10002010030471066,yes
128,13307.120088360352,0.09379340554679087,0.09839133987840556,yes
129,13408.507486846422,0.09438299052551428,0.101261390829325,yes
130,13513.126254551455,0.09358866467514554,0.10127708219074714,yes
131,13606.76945889233,0.09162577214180351,0.10466477699547425,yes
132,13709.976222313822,0.09575422412590226,0.10042449654121645,yes
133,13814.320433878258,0.09463043180234652,0.10274697079670572,yes
134,13909.4425421099,0.09465164990940171,0.10065512103126195,yes
135,14013.598497397337,0.0984286743279538,0.09133248282861398,yes
136,14112.148848857916,0.09690660199893295,0.09522206068241235,yes
137,14210.050024483144,0.09663570383204255,0.10211896662749884,yes
138,14313.794011266316,0.1000683440882444,0.0980814980359834,yes
139,14414.010150481252,0.09863847004945855,0.10059038222164164,yes
140,14510.551314188408,0.10151212284429674,0.09841872155028651,yes
141,14613.920034642602,0.10378490270699808,0.09506536088201858,yes
142,14715.084551392225,0.10361947282841107,0.09586141196719228,yes
143,14814.188465817952,0.10871941798450874,0.08772355925444762,yes
144,14914.497066887154,0.11169615192777696,0.09120674510901107,yes
145,15010.110150481252,0.10905802563253902,0.09541268997933909,yes
146,15112.553340059741,0.10350057495549263,0.09793702287051004,yes
147,15211.246238751579,0.10643121379058483,0.09444444599312062,yes
148,15316.25108400765,0.11031644396842014,0.0910295248835965,yes
149,15412.612780882078,0.11118690280945308,0.08865396605726837,yes
150,15513.44330386127,0.1111210495972181,0.09214806709488552,yes
151,15613.997004649395,0.1114776667240749,0.09190661287235875,yes
152,15715.285523714885,0.11609591949125947,0.08732379553484211,yes
153,15819.402000219497,0.11272037875205325,0.0899135372722928,yes
154,15922.066942285257,0.11758045733995369,0.09050257228172866,yes
155,16018.943430765177,0.11701618881354878,0.09070275230411756,yes
156,16113.487878108135,0.11726544479962543,0.08890151989664281,yes
157,16216.925367101094,0.12432179745799238,0.08397112916896124,yes
158,16320.424031237133,0.11960902920593226,0.09075505724498362,yes
159,16419.45897768953,0.12316519072845732,0.08914332084112879,yes
160,16514.393041678126,0.12300521410574777,0.08881859038224468,yes
161,16616.10606010186,0.12617384891469646,0.08650169254231169,yes
162,16718.449731354816,0.12355566041270084,0.09068403264978868,yes
163,16813.04549085025,0.12537819565288044,0.0893617032515333,yes
164,16918.374581058204,0.12913896978489423,0.08675207181935618,yes
165,17020.101618961566,0.12982530228564693,0.08431376154226966,yes
166,17117.61336507362,0.12849312295334214,0.0886962810063571,yes
167,17217.584207068383,0.13417776062984485,0.08369129257679149,yes
168,17318.3367499217,0.1338090470455024,0.08563423171813603,yes
169,17418.634952336244,0.13865273527610159,0.08384164212719819,yes
170,17519.70188394679,0.13858415390717252,0.08382521111218942,yes
171,17618.90818708943,0.13719348631442843,0.08663234167384716,yes
172,17723.523426265896,0.13902646574949867,0.08522885631164388,yes
173,17820.678397626405,0.146838517709556,0.08149754928963504,yes
174,17921.403893907045,0.14957080427996533,0.07947669455940892,yes
175,18024.379687280492,0.14888998383420848,0.0816579808562995,yes
176,18123.762629350007,0.14834681933026872,0.08106487871358793,yes
177,18225.31431653068,0.1442197909451693,0.08238384467546828,yes
178,18323.26814237135,0.14845237622321805,0.08165304549958441,yes
179,18423.101069052067,0.1508384400793219,0.08135989656347163,yes
180,18521.72208390116,0.15153607286655132,0.08061207352630577,yes
181,18623.603167091795,0.1483722689774223,0.08084222240326246,yes
182,18725.02968728049,0.1488966420880407,0.08141629345131972,yes
183,18823.381041197368,0.15281997577915807,0.07881396481586239,yes
184,18922.868460118098,0.15356262540140547,0.07886692768909637,yes
185,19022.64197496007,0.1514854011258253,0.08182433760081972,yes
186,19121.613930314474,0.15207523689496152,0.08194623520303146,yes
187,19222.359765148834,0.15407846567990552,0.08110219547283375,yes
188,19321.793521444182,0.15800410648145288,0.07898295777214422,yes
189,19427.307081508265,0.15914094494333075,0.07868741685733087,yes
190,19523.217093769905,0.15400990462202363,0.0824734076862974,yes
191,19628.222054723054,0.15890383209633344,0.07980397800123527,yes
192,19724.56194394167,0.15571634171502807,0.08162754000935968,yes
193,19822.526933234003,0.15958698236546617,0.08118338664305344,yes
194,19926.378829638947,0.16657440705766513,0.07778013568740577,yes
195,20029.45642910833,0.16562013135838205,0.07992711673337603,yes
196,20126.222783567293,0.16912068340175515,0.07725082178518668,yes
197,20226.80987160946,0.1643705826535995,0.07835575903815592,yes
198,20330.08440865642,0.1682459644760775,0.07704158417979005,yes
199,20427.132720771406,0.1707920637637084,0.07564824951497338,yes
200,20526.68817748609,0.17361146990224519,0.07658923787888197,yes
201,20633.281280656996,0.17943091920903415,0.07500068219611061,yes
202,20730.744035612843,0.18369091307585453,0.07329385304129127,yes
203,20831.48422754472,0.18470468890777572,0.07439174225475445,yes
204,20931.235922582768,0.18475148711556233,0.07368092334231148,yes
205,21031.279702734282,0.19229760901306686,0.0732628635249861,yes
206,21133.680685077008,0.20012186901003132,0.0715883286922925,yes
207,21238.129581681,0.20962826916480473,0.06879313829192737,yes
208,21335.036124579405,0.20855641584713674,0.06996603392081159,yes
209,21433.658329206046,0.21021261426982474,0.07043160032098679,yes
210,21535.36700533236,0.21345402297767346,0.06979473691172734,yes
211,21638.110730907327,0.21034493899452994,0.07112685599677031,yes
212,21731.761112174576,0.2178085529169331,0.0698949406541986,yes
213,21836.150867960012,0.22179034649113116,0.06928206975700545,yes
214,21934.08943835303,0.22825078809912247,0.06908886425927101,yes
215,22037.727712979624,0.2354297605403478,0.06681894848842737,yes
216,22137.945843578593,0.2233901168713229,0.07114048770824484,yes
217,22243.34364603503,0.2366498153078748,0.06837436330992451,yes
218,22337.765460551203,0.2416758490802157,0.06795309926001965,yes
219,22441.517678953936,0.24153130396561667,0.06816692263115089,yes
220,22544.643460118103,0.23959772303664517,0.06957809546348524,yes
221,22645.005162597285,0.25264353650932625,0.06673527377474442,yes
222,22742.647024431328,0.2510574585954209,0.06998967943601692,yes
223,22839.43481694795,0.26432929098366076,0.06603314516790053,yes
224,22944.18373569053,0.2668421370744436,0.06745448688385869,yes
225,23046.42510587877,0.2686813169782144,0.06881963561168002,yes
226,23149.062684362256,0.2742163279700679,0.06965280318318809,yes
227,23244.249280932843,0.2834536899442088,0.06660948366770142,yes
228,23346.15097524013,0.27849539832934184,0.06842048759076086,yes
229,23447.59350348121,0.2794537894862481,0.0680355005605771,yes
230,23552.883293389386,0.2818352764889877,0.06850568729856403,yes
231,23650.315931323476,0.28389861655634574,0.06775887090222596,yes
232,23750.956317632295,0.28757353232853233,0.066763523838658,yes
233,23850.996635604602,0.3038355501105479,0.06533136209348496,yes
234,23953.081019352107,0.29677625377659017,0.06601726696273022,yes
235,24056.211834074722,0.30245873439379434,0.06671470193725205,yes
236,24152.269611701566,0.2969547356106524,0.06662130124360682,yes
237,24256.88544106295,0.31393536106999365,0.06655559726728384,yes
238,24357.38473280195,0.3105245919138379,0.06633824260593435,yes
239,24459.602738768455,0.31249234762757555,0.06686455075475706,yes
240,24553.444342121315,0.31187984978569633,0.06662428352364695,yes
241,24645.009812546527,0.3199020697513231,0.0647065432419559,yes
242,24759.227078180138,0.3225961202043807,0.06663263508879985,yes
243,24860.44697817297,0.31716532604812686,0.0694262080909302,yes
244,24960.931019352105,0.3157224105565615,0.06660272643184023,yes
245,25059.88060567045,0.31944135291798914,0.06706740102269285,yes
246,25160.052129449123,0.3388809607671454,0.06548894046616484,yes
247,25252.0963771495,0.3322527584481585,0.06530232791635163,yes
248,25367.98440865642,0.3507017734911778,0.06526072018532277,yes
249,25463.261390214197,0.33585947876067973,0.06540292931583536,yes
250,25573.72238064807,0.3460965616214699,0.06494411860556659,yes
251,25641.466712366127,0.3186820528075184,0.07310756249210552,yes
252,25744.275928659416,0.3810006562822366,0.06971226408604939,yes
